Date,NIFTY,RELIANCE,SBI,HDFC
05-May-2021,"14,617.85","1,920.10",355.40,"1,402.60"
04-May-2021,"14,496.50","1,916.60",351.50,"1,388.35"
03-May-2021,"14,634.15","1,959.05",350.60,"1,414.45"
30-Apr-2021,"14,631.10","1,994.50",353.50,"1,412.30"
29-Apr-2021,"14,894.90","2,024.05",359.40,"1,472.50"
28-Apr-2021,"14,864.55","1,997.30",363.40,"1,476.80"
27-Apr-2021,"14,653.05","1,988.65",353.05,"1,438.70"
26-Apr-2021,"14,485.00","1,937.85",344.30,"1,404.80"
23-Apr-2021,"14,341.35","1,904.35",336.45,"1,414.15"
22-Apr-2021,"14,406.15","1,906.40",336.65,"1,422.50"
20-Apr-2021,"14,296.40","1,901.15",329.50,"1,391.40"
19-Apr-2021,"14,359.45","1,901.70",331.15,"1,412.40"
16-Apr-2021,"14,617.85","1,932.10",339.90,"1,428.65"
15-Apr-2021,"14,581.45","1,944.30",342.70,"1,430.10"
13-Apr-2021,"14,504.80","1,931.80",341.00,"1,400.35"
12-Apr-2021,"14,310.80","1,911.15",328.85,"1,367.05"
09-Apr-2021,"14,834.85","1,982.05",353.00,"1,421.75"
08-Apr-2021,"14,873.80","2,005.35",355.60,"1,432.80"
07-Apr-2021,"14,819.05","2,002.85",358.55,"1,447.20"
06-Apr-2021,"14,683.50","1,984.30",350.55,"1,440.25"
05-Apr-2021,"14,637.80","1,992.60",353.55,"1,449.60"
01-Apr-2021,"14,867.35","2,021.85",370.65,"1,486.75"
31-Mar-2021,"14,690.70","2,003.10",364.30,"1,493.65"
30-Mar-2021,"14,845.10","2,029.30",360.80,"1,553.70"
26-Mar-2021,"14,507.30","1,994.65",357.20,"1,491.30"
25-Mar-2021,"14,324.90","1,991.45",355.20,"1,463.35"
24-Mar-2021,"14,549.40","2,047.30",359.85,"1,478.80"
23-Mar-2021,"14,814.75","2,087.50",372.70,"1,500.15"
22-Mar-2021,"14,736.40","2,062.40",367.00,"1,469.15"
19-Mar-2021,"14,744.00","2,082.00",371.15,"1,497.50"
18-Mar-2021,"14,557.85","2,009.10",367.10,"1,491.00"
17-Mar-2021,"14,721.30","2,055.35",368.15,"1,495.35"
16-Mar-2021,"14,910.45","2,100.60",378.55,"1,512.15"
15-Mar-2021,"14,929.50","2,108.90",383.90,"1,528.65"
12-Mar-2021,"15,030.95","2,137.60",381.10,"1,551.95"
10-Mar-2021,"15,174.80","2,181.95",387.70,"1,555.75"
09-Mar-2021,"15,098.40","2,191.05",387.60,"1,562.50"
08-Mar-2021,"14,956.20","2,191.10",389.60,"1,519.50"
05-Mar-2021,"14,938.10","2,178.70",383.65,"1,530.00"
04-Mar-2021,"15,080.75","2,175.85",395.65,"1,552.05"
03-Mar-2021,"15,245.60","2,202.10",405.05,"1,586.85"
02-Mar-2021,"14,919.10","2,106.00",394.20,"1,568.20"
01-Mar-2021,"14,761.55","2,101.70",394.95,"1,558.90"
26-Feb-2021,"14,529.15","2,085.80",390.15,"1,534.40"
25-Feb-2021,"15,097.35","2,144.35",407.25,"1,606.40"
24-Feb-2021,"14,982.00","2,061.00",406.25,"1,606.45"
23-Feb-2021,"14,707.80","2,023.45",395.60,"1,529.15"
22-Feb-2021,"14,675.70","2,008.10",389.50,"1,548.00"
19-Feb-2021,"14,981.75","2,080.30",399.55,"1,539.10"
18-Feb-2021,"15,118.95","2,067.70",415.20,"1,554.30"
17-Feb-2021,"15,208.90","2,083.25",411.75,"1,586.50"
16-Feb-2021,"15,313.45","2,059.50",402.35,"1,626.65"
15-Feb-2021,"15,314.70","2,032.60",406.95,"1,616.60"
12-Feb-2021,"15,163.30","2,041.60",393.15,"1,581.95"
11-Feb-2021,"15,173.30","2,055.70",390.15,"1,572.35"
10-Feb-2021,"15,106.50","1,974.30",392.25,"1,581.75"
09-Feb-2021,"15,109.30","1,956.15",394.80,"1,611.85"
08-Feb-2021,"15,115.80","1,951.45",397.05,"1,605.25"
05-Feb-2021,"14,924.25","1,923.75",393.10,"1,597.60"
04-Feb-2021,"14,895.65","1,924.30",355.10,"1,579.10"
03-Feb-2021,"14,789.95","1,930.65",335.95,"1,574.80"
02-Feb-2021,"14,647.85","1,925.80",333.10,"1,560.55"
01-Feb-2021,"14,281.20","1,895.30",310.70,"1,476.75"
29-Jan-2021,"13,634.60","1,841.95",282.10,"1,390.50"
28-Jan-2021,"13,817.55","1,876.55",282.35,"1,371.45"
27-Jan-2021,"13,967.50","1,895.00",275.65,"1,409.60"
25-Jan-2021,"14,238.90","1,941.00",280.95,"1,462.85"
22-Jan-2021,"14,371.90","2,049.60",283.70,"1,443.55"
21-Jan-2021,"14,590.35","2,099.40",294.85,"1,474.80"
20-Jan-2021,"14,644.70","2,054.70",302.55,"1,492.00"
19-Jan-2021,"14,521.15","2,016.40",298.60,"1,503.85"
18-Jan-2021,"14,281.30","1,983.95",294.45,"1,483.10"
15-Jan-2021,"14,433.70","1,937.45",303.85,"1,466.65"
14-Jan-2021,"14,595.60","1,960.60",307.25,"1,468.75"
13-Jan-2021,"14,564.85","1,938.80",306.80,"1,470.65"
12-Jan-2021,"14,563.45","1,957.05",292.50,"1,481.00"
11-Jan-2021,"14,484.75","1,897.25",282.50,"1,451.45"
08-Jan-2021,"14,347.25","1,933.70",286.00,"1,431.65"
07-Jan-2021,"14,137.35","1,911.15",287.70,"1,416.25"
06-Jan-2021,"14,146.25","1,914.25",285.05,"1,420.55"
05-Jan-2021,"14,199.50","1,966.10",281.75,"1,426.70"
04-Jan-2021,"14,132.90","1,990.85",281.05,"1,416.00"
01-Jan-2021,"14,018.50","1,987.50",279.40,"1,425.05"
31-Dec-2020,"13,981.75","1,985.30",274.95,"1,436.30"
30-Dec-2020,"13,981.95","1,995.50",276.90,"1,432.50"
29-Dec-2020,"13,932.60","1,990.05",277.90,"1,427.20"
28-Dec-2020,"13,873.20","2,003.30",275.20,"1,412.85"
24-Dec-2020,"13,749.25","1,994.15",266.85,"1,397.10"
23-Dec-2020,"13,601.10","1,943.85",263.00,"1,375.65"
22-Dec-2020,"13,466.30","1,936.70",257.45,"1,373.10"
21-Dec-2020,"13,328.40","1,939.70",254.70,"1,372.65"
18-Dec-2020,"13,760.55","1,991.55",271.45,"1,411.35"
17-Dec-2020,"13,740.70","1,985.60",267.70,"1,441.80"
16-Dec-2020,"13,682.70","1,976.55",269.40,"1,410.70"
15-Dec-2020,"13,567.85","1,974.35",270.65,"1,391.30"
14-Dec-2020,"13,558.15","1,991.30",274.20,"1,372.15"
11-Dec-2020,"13,513.85","2,005.80",272.45,"1,382.80"
10-Dec-2020,"13,478.30","2,007.00",269.55,"1,385.85"
09-Dec-2020,"13,529.10","2,026.95",270.35,"1,407.20"
08-Dec-2020,"13,392.95","1,993.75",271.90,"1,376.30"
07-Dec-2020,"13,355.75","1,958.20",269.60,"1,372.25"
04-Dec-2020,"13,258.55","1,946.75",263.50,"1,385.60"
03-Dec-2020,"13,133.90","1,964.05",256.30,"1,377.20"
02-Dec-2020,"13,113.75","1,958.15",246.95,"1,406.95"
01-Dec-2020,"13,109.05","1,954.90",248.05,"1,433.30"
27-Nov-2020,"12,968.95","1,929.80",244.25,"1,440.85"
26-Nov-2020,"12,987.00","1,952.60",245.45,"1,426.65"
25-Nov-2020,"12,858.40","1,947.80",243.00,"1,402.80"
24-Nov-2020,"13,055.15","1,964.05",243.85,"1,438.20"
23-Nov-2020,"12,926.45","1,950.70",238.70,"1,394.60"
20-Nov-2020,"12,859.05","1,899.50",242.75,"1,403.65"
19-Nov-2020,"12,771.70","1,973.15",239.75,"1,374.35"
18-Nov-2020,"12,938.25","1,987.20",252.00,"1,408.70"
17-Nov-2020,"12,874.20","1,993.25",240.20,"1,408.45"
14-Nov-2020,"12,780.25","2,002.30",229.65,"1,369.70"
13-Nov-2020,"12,719.95","1,996.40",229.45,"1,358.80"
12-Nov-2020,"12,690.80","1,980.00",226.80,"1,371.70"
11-Nov-2020,"12,749.15","1,997.20",234.20,"1,389.95"
10-Nov-2020,"12,631.10","2,084.55",231.70,"1,393.65"
09-Nov-2020,"12,461.05","2,050.70",219.50,"1,340.55"
06-Nov-2020,"12,263.55","2,029.15",219.20,"1,307.65"
05-Nov-2020,"12,120.30","1,955.00",218.65,"1,269.20"
04-Nov-2020,"11,908.50","1,913.20",207.00,"1,257.40"
03-Nov-2020,"11,813.50","1,850.40",204.75,"1,247.95"
02-Nov-2020,"11,669.15","1,877.45",196.05,"1,215.25"
30-Oct-2020,"11,642.40","2,054.50",189.25,"1,183.55"
29-Oct-2020,"11,670.80","2,026.90",188.70,"1,187.20"
28-Oct-2020,"11,729.60","2,011.45",190.45,"1,209.60"
27-Oct-2020,"11,889.40","2,034.50",194.65,"1,233.10"
26-Oct-2020,"11,767.75","2,029.10",196.70,"1,210.90"
23-Oct-2020,"11,930.35","2,113.05",202.80,"1,235.80"
22-Oct-2020,"11,896.45","2,106.95",203.30,"1,233.30"
21-Oct-2020,"11,937.65","2,124.60",203.75,"1,246.70"
20-Oct-2020,"11,896.80","2,155.90",203.05,"1,223.95"
19-Oct-2020,"11,873.05","2,176.20",204.00,"1,203.55"
16-Oct-2020,"11,762.45","2,175.80",195.95,"1,199.35"
15-Oct-2020,"11,680.35","2,206.50",192.85,"1,169.25"
14-Oct-2020,"11,971.05","2,287.50",200.05,"1,211.50"
13-Oct-2020,"11,934.50","2,280.70",195.70,"1,198.45"
12-Oct-2020,"11,930.95","2,237.05",198.70,"1,213.65"
09-Oct-2020,"11,914.20","2,233.45",198.30,"1,233.55"
08-Oct-2020,"11,834.60","2,239.25",191.50,"1,191.80"
07-Oct-2020,"11,738.85","2,257.50",190.70,"1,162.25"
06-Oct-2020,"11,662.40","2,210.35",191.60,"1,144.10"
05-Oct-2020,"11,503.35","2,212.20",188.75,"1,114.35"
01-Oct-2020,"11,416.95","2,225.25",190.30,"1,106.95"
30-Sep-2020,"11,247.55","2,234.35",185.40,"1,078.60"
29-Sep-2020,"11,222.40","2,245.05",185.05,"1,062.55"
28-Sep-2020,"11,227.55","2,216.25",187.25,"1,054.20"
25-Sep-2020,"11,050.25","2,201.70",182.20,"1,044.00"
24-Sep-2020,"10,805.55","2,181.20",176.35,"1,030.40"
23-Sep-2020,"11,131.85","2,230.80",183.80,"1,047.25"
22-Sep-2020,"11,153.65","2,211.15",186.20,"1,035.40"
21-Sep-2020,"11,250.55","2,255.85",185.80,"1,049.30"
18-Sep-2020,"11,504.95","2,305.70",192.60,"1,057.30"
17-Sep-2020,"11,516.10","2,298.75",195.45,"1,083.60"
16-Sep-2020,"11,604.55","2,324.55",198.20,"1,093.65"
15-Sep-2020,"11,521.80","2,318.85",200.15,"1,070.50"
14-Sep-2020,"11,440.05","2,302.55",198.50,"1,057.95"
11-Sep-2020,"11,464.45","2,319.75",202.70,"1,078.65"
10-Sep-2020,"11,449.25","2,314.00",198.15,"1,090.55"
09-Sep-2020,"11,278.00","2,161.35",194.85,"1,096.50"
08-Sep-2020,"11,317.35","2,107.10",204.05,"1,112.45"
07-Sep-2020,"11,355.05","2,082.65",207.90,"1,110.50"
04-Sep-2020,"11,333.85","2,077.25",206.60,"1,119.30"
03-Sep-2020,"11,527.45","2,112.10",213.15,"1,130.90"
02-Sep-2020,"11,535.00","2,128.20",216.25,"1,134.15"
01-Sep-2020,"11,470.25","2,087.25",218.10,"1,127.30"
31-Aug-2020,"11,387.50","2,080.70",212.00,"1,115.85"
28-Aug-2020,"11,647.60","2,116.15",224.85,"1,114.50"
27-Aug-2020,"11,559.25","2,110.60",215.65,"1,112.10"
26-Aug-2020,"11,549.60","2,137.30",209.85,"1,118.45"
25-Aug-2020,"11,472.25","2,082.10",207.95,"1,119.70"
24-Aug-2020,"11,466.45","2,095.75",201.45,"1,117.05"
21-Aug-2020,"11,371.60","2,081.85",198.40,"1,085.65"
20-Aug-2020,"11,312.20","2,097.05",194.75,"1,059.00"
19-Aug-2020,"11,408.40","2,131.55",197.05,"1,066.60"
18-Aug-2020,"11,385.35","2,118.55",195.10,"1,056.50"
17-Aug-2020,"11,247.10","2,091.35",193.10,"1,032.75"
14-Aug-2020,"11,178.40","2,113.80",196.50,"1,034.45"
13-Aug-2020,"11,300.45","2,122.05",201.90,"1,059.05"
12-Aug-2020,"11,308.40","2,127.60",203.30,"1,063.70"
11-Aug-2020,"11,322.50","2,133.80",195.05,"1,066.65"
10-Aug-2020,"11,270.15","2,119.85",193.80,"1,050.65"
07-Aug-2020,"11,214.05","2,146.45",190.65,"1,043.85"
06-Aug-2020,"11,200.15","2,134.10",190.95,"1,040.70"
05-Aug-2020,"11,101.65","2,126.45",191.45,"1,027.55"
04-Aug-2020,"11,095.25","2,150.60",191.60,"1,041.65"
03-Aug-2020,"10,891.60","2,009.00",192.25,"1,002.00"
31-Jul-2020,"11,073.45","2,067.10",191.45,"1,032.80"
30-Jul-2020,"11,102.15","2,108.85",186.55,"1,050.65"
29-Jul-2020,"11,202.85","2,096.65",191.20,"1,064.60"
28-Jul-2020,"11,300.55","2,177.70",189.45,"1,086.65"
27-Jul-2020,"11,131.80","2,156.20",187.15,"1,079.50"
24-Jul-2020,"11,194.15","2,146.15",191.95,"1,119.10"
23-Jul-2020,"11,215.45","2,057.80",198.25,"1,130.40"
22-Jul-2020,"11,132.60","2,004.00",192.00,"1,126.35"
21-Jul-2020,"11,162.25","1,971.55",194.40,"1,138.55"
20-Jul-2020,"11,022.20","1,919.90",190.75,"1,133.05"
17-Jul-2020,"10,901.70","1,911.70",188.20,"1,098.45"
16-Jul-2020,"10,739.95","1,843.40",186.25,"1,062.55"
15-Jul-2020,"10,618.20","1,844.00",183.80,"1,053.15"
14-Jul-2020,"10,607.35","1,917.00",186.05,"1,058.85"
13-Jul-2020,"10,802.70","1,935.00",192.70,"1,080.25"
10-Jul-2020,"10,768.05","1,878.05",195.60,"1,105.10"
09-Jul-2020,"10,813.45","1,824.25",199.10,"1,124.95"
08-Jul-2020,"10,705.75","1,798.00",191.90,"1,110.35"
07-Jul-2020,"10,799.65","1,823.45",188.60,"1,105.15"
06-Jul-2020,"10,763.65","1,851.80",188.05,"1,103.00"
03-Jul-2020,"10,607.35","1,787.90",184.70,"1,073.95"
02-Jul-2020,"10,551.70","1,760.35",185.45,"1,089.40"
01-Jul-2020,"10,430.05","1,737.60",184.80,"1,084.60"
30-Jun-2020,"10,302.10","1,704.10",178.45,"1,065.85"
29-Jun-2020,"10,312.40","1,723.15",179.25,"1,076.05"
26-Jun-2020,"10,383.00","1,741.65",184.60,"1,056.45"
25-Jun-2020,"10,288.90","1,717.90",185.25,"1,028.75"
24-Jun-2020,"10,305.30","1,727.85",184.60,"1,032.50"
23-Jun-2020,"10,471.00","1,720.90",192.45,"1,042.30"
22-Jun-2020,"10,311.20","1,746.15",187.70,"1,028.75"
19-Jun-2020,"10,244.40","1,759.40",184.50,"1,033.35"
18-Jun-2020,"10,091.65","1,655.90",179.65,"1,019.95"
17-Jun-2020,"9,881.15","1,615.35",172.95,979.25
16-Jun-2020,"9,914.00","1,617.70",172.90,990.40
15-Jun-2020,"9,813.70","1,614.55",173.70,949.85
12-Jun-2020,"9,972.90","1,588.80",179.15,982.75
11-Jun-2020,"9,902.00","1,537.70",177.15,968.60
10-Jun-2020,"10,116.15","1,572.15",187.70,991.85
09-Jun-2020,"10,046.65","1,537.15",184.45,987.30
08-Jun-2020,"10,167.45","1,569.50",186.80,"1,015.90"
05-Jun-2020,"10,142.15","1,581.70",187.80,"1,033.35"
04-Jun-2020,"10,029.10","1,579.80",174.05,"1,001.70"
03-Jun-2020,"10,061.55","1,541.65",174.90,"1,022.25"
02-Jun-2020,"9,979.10","1,535.70",170.25,"1,001.00"
01-Jun-2020,"9,826.15","1,520.35",170.05,987.65
29-May-2020,"9,580.30","1,464.40",161.30,951.65
28-May-2020,"9,490.10","1,472.25",158.20,945.25
27-May-2020,"9,314.95","1,445.55",158.60,903.65
26-May-2020,"9,029.05","1,424.05",151.40,852.40
22-May-2020,"9,039.25","1,431.55",150.85,838.85
21-May-2020,"9,106.25","1,441.25",151.95,859.55
20-May-2020,"9,066.55","1,433.70",153.40,857.10
19-May-2020,"8,879.10","1,408.90",152.80,830.65
18-May-2020,"8,823.25","1,440.75",155.30,836.65
15-May-2020,"9,136.85","1,459.40",166.40,888.15
14-May-2020,"9,142.75","1,435.95",167.95,893.70
13-May-2020,"9,383.55","1,496.45",174.10,927.65
12-May-2020,"9,196.55","1,479.25",166.90,901.55
11-May-2020,"9,239.20","1,576.80",165.45,915.80
08-May-2020,"9,251.50","1,561.80",166.65,929.05
07-May-2020,"9,199.05","1,506.95",170.75,925.00
06-May-2020,"9,270.90","1,460.75",171.10,946.40
05-May-2020,"9,205.60","1,460.65",170.40,911.45
04-May-2020,"9,293.50","1,435.20",178.85,923.00
30-Apr-2020,"9,859.90","1,466.00",190.50,"1,001.80"
29-Apr-2020,"9,553.35","1,426.95",190.10,977.10
28-Apr-2020,"9,380.90","1,428.15",184.30,931.40
27-Apr-2020,"9,282.30","1,429.75",180.90,929.70
24-Apr-2020,"9,154.40","1,417.00",179.75,938.05
23-Apr-2020,"9,313.90","1,370.90",186.70,954.95
22-Apr-2020,"9,187.30","1,363.60",188.70,928.60
21-Apr-2020,"8,981.45","1,237.35",184.75,921.65
20-Apr-2020,"9,261.85","1,243.80",192.50,944.85
17-Apr-2020,"9,266.75","1,224.00",193.25,910.30
16-Apr-2020,"8,992.80","1,168.05",188.50,879.75
15-Apr-2020,"8,925.30","1,149.85",182.35,863.30
13-Apr-2020,"8,993.85","1,189.15",183.50,895.35
09-Apr-2020,"9,111.90","1,219.95",187.75,925.05
08-Apr-2020,"8,748.75","1,192.15",183.00,888.90
07-Apr-2020,"8,792.20","1,206.10",186.40,896.10
03-Apr-2020,"8,083.80","1,077.45",175.50,813.85
01-Apr-2020,"8,253.80","1,080.45",186.55,829.65
31-Mar-2020,"8,597.75","1,113.75",196.85,861.90
30-Mar-2020,"8,281.10","1,030.45",186.90,831.65
27-Mar-2020,"8,660.25","1,065.60",195.95,904.45
26-Mar-2020,"8,641.45","1,066.20",192.75,901.10
25-Mar-2020,"8,317.85","1,082.25",189.90,856.75
24-Mar-2020,"7,801.05",943.40,183.20,767.70
23-Mar-2020,"7,610.25",884.05,181.60,771.55
20-Mar-2020,"8,745.45","1,017.95",209.85,882.85
19-Mar-2020,"8,263.45",917.70,203.65,895.55
18-Mar-2020,"8,468.80",968.50,215.20,876.90
17-Mar-2020,"8,967.05","1,008.00",215.15,975.10
16-Mar-2020,"9,197.40","1,015.70",223.35,999.50
13-Mar-2020,"9,955.20","1,105.30",242.00,"1,069.80"
12-Mar-2020,"9,590.15","1,063.00",212.60,"1,021.30"
11-Mar-2020,"10,458.40","1,153.55",245.10,"1,113.80"
09-Mar-2020,"10,451.45","1,114.15",253.45,"1,107.30"
06-Mar-2020,"10,989.45","1,271.00",270.50,"1,134.90"
05-Mar-2020,"11,269.00","1,311.15",288.50,"1,151.35"
04-Mar-2020,"11,251.00","1,339.70",285.30,"1,148.85"
03-Mar-2020,"11,303.30","1,342.85",289.85,"1,181.80"
02-Mar-2020,"11,132.75","1,316.15",287.40,"1,179.60"
28-Feb-2020,"11,201.75","1,328.65",303.00,"1,177.65"
27-Feb-2020,"11,633.30","1,386.25",321.95,"1,199.45"
26-Feb-2020,"11,678.50","1,392.00",328.20,"1,199.25"
25-Feb-2020,"11,797.90","1,416.40",326.80,"1,200.30"
24-Feb-2020,"11,829.40","1,444.95",322.95,"1,209.95"
20-Feb-2020,"12,080.85","1,485.95",327.65,"1,217.10"
19-Feb-2020,"12,125.90","1,503.80",320.35,"1,227.20"
18-Feb-2020,"11,992.50","1,467.40",317.55,"1,213.25"
17-Feb-2020,"12,045.80","1,478.25",314.20,"1,217.15"
14-Feb-2020,"12,113.45","1,487.60",319.40,"1,219.35"
13-Feb-2020,"12,174.65","1,474.15",327.45,"1,241.40"
12-Feb-2020,"12,201.20","1,470.30",320.20,"1,249.00"
11-Feb-2020,"12,107.90","1,452.75",324.35,"1,240.60"
10-Feb-2020,"12,031.50","1,435.60",318.50,"1,240.30"
07-Feb-2020,"12,098.35","1,433.65",320.55,"1,242.20"
06-Feb-2020,"12,137.95","1,457.80",321.95,"1,239.80"
05-Feb-2020,"12,089.15","1,448.50",311.00,"1,244.65"
04-Feb-2020,"11,979.65","1,426.40",306.25,"1,229.80"
03-Feb-2020,"11,707.90","1,385.50",298.10,"1,192.80"
01-Feb-2020,"11,661.85","1,383.35",302.60,"1,198.70"
31-Jan-2020,"11,962.10","1,411.65",318.45,"1,226.30"
30-Jan-2020,"12,035.80","1,443.75",310.70,"1,226.05"
29-Jan-2020,"12,129.50","1,479.85",316.45,"1,235.85"
28-Jan-2020,"12,055.80","1,471.75",315.10,"1,223.20"
27-Jan-2020,"12,119.00","1,506.55",316.20,"1,213.20"
24-Jan-2020,"12,248.25","1,521.55",324.05,"1,244.55"
23-Jan-2020,"12,180.35","1,526.85",323.20,"1,244.85"
22-Jan-2020,"12,106.90","1,533.35",316.15,"1,240.85"
21-Jan-2020,"12,169.85","1,533.90",313.70,"1,244.35"
20-Jan-2020,"12,224.55","1,532.35",314.00,"1,254.90"
17-Jan-2020,"12,352.35","1,581.00",318.00,"1,278.15"
16-Jan-2020,"12,355.50","1,537.90",323.30,"1,287.65"
15-Jan-2020,"12,343.30","1,523.85",324.25,"1,284.25"
14-Jan-2020,"12,362.30","1,529.40",328.00,"1,289.50"
13-Jan-2020,"12,329.55","1,543.70",330.75,"1,286.00"
10-Jan-2020,"12,256.80","1,547.65",332.25,"1,282.70"
09-Jan-2020,"12,215.90","1,548.00",330.20,"1,271.40"
08-Jan-2020,"12,025.35","1,513.15",319.80,"1,257.30"
07-Jan-2020,"12,052.95","1,524.60",318.40,"1,260.60"
06-Jan-2020,"11,993.05","1,501.50",319.00,"1,240.95"
03-Jan-2020,"12,226.65","1,537.15",333.70,"1,268.40"
02-Jan-2020,"12,282.20","1,535.30",339.30,"1,286.75"
01-Jan-2020,"12,182.50","1,509.60",334.45,"1,278.60"
31-Dec-2019,"12,168.45","1,514.05",333.75,"1,272.10"
30-Dec-2019,"12,255.85","1,544.20",334.40,"1,282.15"
27-Dec-2019,"12,245.80","1,542.35",337.25,"1,275.00"
26-Dec-2019,"12,126.55","1,515.40",329.85,"1,270.45"
24-Dec-2019,"12,214.55","1,546.45",331.45,"1,289.15"
23-Dec-2019,"12,262.75","1,571.40",332.40,"1,302.40"
20-Dec-2019,"12,271.80","1,599.10",337.85,"1,296.70"
19-Dec-2019,"12,259.70","1,609.95",328.15,"1,288.80"
18-Dec-2019,"12,221.65","1,575.85",326.95,"1,292.35"
17-Dec-2019,"12,165.00","1,562.70",332.90,"1,271.10"
16-Dec-2019,"12,053.95","1,566.60",331.85,"1,257.35"
13-Dec-2019,"12,086.70","1,582.90",332.55,"1,263.85"
12-Dec-2019,"11,971.80","1,568.20",321.85,"1,263.60"
11-Dec-2019,"11,910.15","1,562.40",312.80,"1,248.75"
10-Dec-2019,"11,856.80","1,561.95",313.40,"1,249.50"
09-Dec-2019,"11,937.50","1,572.60",316.70,"1,242.95"
06-Dec-2019,"11,921.50","1,554.90",320.00,"1,246.05"
05-Dec-2019,"12,018.40","1,550.85",336.20,"1,245.60"
04-Dec-2019,"12,043.20","1,552.70",341.85,"1,251.65"
03-Dec-2019,"11,994.20","1,578.90",336.25,"1,255.40"
02-Dec-2019,"12,048.20","1,586.50",338.50,"1,265.75"
29-Nov-2019,"12,056.05","1,551.15",341.85,"1,274.95"
28-Nov-2019,"12,151.15","1,580.30",349.30,"1,265.30"
27-Nov-2019,"12,100.70","1,569.85",343.55,"1,278.40"
26-Nov-2019,"12,037.70","1,560.25",335.50,"1,275.05"
25-Nov-2019,"12,073.75","1,561.55",336.10,"1,271.10"
22-Nov-2019,"11,914.40","1,546.50",329.30,"1,264.75"
21-Nov-2019,"11,968.40","1,537.60",331.35,"1,283.35"
20-Nov-2019,"11,999.10","1,547.65",328.80,"1,273.35"
19-Nov-2019,"11,940.10","1,509.75",330.40,"1,271.90"
18-Nov-2019,"11,884.50","1,459.20",325.10,"1,262.05"
15-Nov-2019,"11,895.45","1,470.85",321.90,"1,277.90"
14-Nov-2019,"11,872.10","1,462.75",306.00,"1,273.90"
13-Nov-2019,"11,840.45","1,472.30",306.80,"1,257.55"
11-Nov-2019,"11,913.45","1,427.80",318.25,"1,264.75"
08-Nov-2019,"11,908.15","1,445.50",316.00,"1,255.60"
07-Nov-2019,"12,012.05","1,458.60",318.15,"1,263.70"
06-Nov-2019,"11,966.05","1,434.90",317.55,"1,256.65"
05-Nov-2019,"11,917.20","1,447.30",319.20,"1,239.50"
04-Nov-2019,"11,941.30","1,457.65",314.30,"1,236.85"
01-Nov-2019,"11,890.60","1,456.90",313.55,"1,240.05"
31-Oct-2019,"11,877.45","1,464.35",312.40,"1,230.35"
30-Oct-2019,"11,844.10","1,479.10",289.90,"1,248.35"
29-Oct-2019,"11,786.85","1,467.05",280.65,"1,242.50"
27-Oct-2019,"11,627.15","1,434.25",281.80,"1,237.70"
25-Oct-2019,"11,583.90","1,431.20",281.55,"1,229.00"
24-Oct-2019,"11,582.60","1,436.45",262.50,"1,236.10"
23-Oct-2019,"11,604.10","1,392.40",275.45,"1,241.60"
22-Oct-2019,"11,588.35","1,414.15",270.50,"1,239.30"
18-Oct-2019,"11,661.85","1,416.35",269.65,"1,229.00"
17-Oct-2019,"11,586.35","1,396.50",265.45,"1,220.00"
16-Oct-2019,"11,464.00","1,372.35",256.05,"1,221.10"
15-Oct-2019,"11,428.30","1,364.15",258.45,"1,223.05"
14-Oct-2019,"11,341.15","1,358.00",255.45,"1,204.40"
11-Oct-2019,"11,305.05","1,352.60",254.55,"1,198.80"
10-Oct-2019,"11,234.55","1,362.75",254.15,"1,200.55"
09-Oct-2019,"11,313.30","1,324.75",260.95,"1,228.15"
07-Oct-2019,"11,126.40","1,310.10",249.10,"1,186.90"
04-Oct-2019,"11,174.75","1,308.10",249.95,"1,189.70"
03-Oct-2019,"11,314.00","1,311.05",254.15,"1,223.55"
01-Oct-2019,"11,359.90","1,304.90",255.95,"1,248.80"
30-Sep-2019,"11,474.45","1,332.25",270.80,"1,227.45"
27-Sep-2019,"11,512.40","1,309.05",281.20,"1,244.20"
26-Sep-2019,"11,571.20","1,296.80",281.85,"1,242.50"
25-Sep-2019,"11,440.20","1,279.55",280.25,"1,239.70"
24-Sep-2019,"11,588.20","1,278.70",302.60,"1,253.80"
23-Sep-2019,"11,600.20","1,239.20",313.75,"1,257.25"
20-Sep-2019,"11,274.20","1,254.35",301.70,"1,199.60"
19-Sep-2019,"10,704.80","1,179.05",274.05,"1,101.05"
18-Sep-2019,"10,840.65","1,205.70",280.40,"2,187.75"
17-Sep-2019,"10,817.60","1,197.45",273.95,"2,211.35"
16-Sep-2019,"11,003.50","1,210.75",284.70,"2,244.15"
13-Sep-2019,"11,075.90","1,225.60",291.70,"2,257.45"
12-Sep-2019,"10,982.80","1,210.35",287.05,"2,270.85"
