Date,Price,Open,High,Low,Volume,Chg%
"Jul 20, 2016","46,080","46,905","46,979","45,969",39.26K,-2.02%
"Jul 19, 2016","47,031","47,055","47,120","46,730",24.93K,-0.30%
"Jul 18, 2016","47,173","47,085","47,276","46,570",32.52K,-0.23%
"Jul 15, 2016","47,282","47,500","47,698","47,120",31.67K,-0.49%
"Jul 14, 2016","47,517","47,660","47,679","47,022",39.04K,-0.66%
"Jul 13, 2016","47,835","47,525","48,100","47,460",30.56K,1.04%
"Jul 12, 2016","47,341","47,950","48,245","47,020",41.54K,-1.00%
"Jul 11, 2016","47,820","47,690","48,627","47,633",39.73K,0.72%
"Jul 08, 2016","47,476","46,907","47,598","45,850",52.80K,1.25%
"Jul 07, 2016","46,892","47,949","47,998","46,445",43.33K,-1.87%
"Jul 06, 2016","47,787","47,693","48,478","47,470",32.54K,0.86%
"Jul 05, 2016","47,380","48,200","48,350","46,805",59.68K,-1.82%
"Jul 04, 2016","48,258","46,647","48,934","46,647",82.50K,3.96%
"Jul 01, 2016","46,418","44,550","46,500","44,550",54.68K,6.84%
"Jun 30, 2016","43,446","43,288","43,519","43,101",17.38K,0.56%
"Jun 29, 2016","43,203","42,500","43,399","42,500",29.57K,2.00%
"Jun 28, 2016","42,354","42,200","42,432","41,866",25.09K,0.14%
"Jun 27, 2016","42,294","42,350","42,650","42,156",25.55K,-0.24%
"Jun 24, 2016","42,395","41,250","42,976","41,250",52.76K,2.92%
"Jun 23, 2016","41,193","41,138","41,526","40,882",34.64K,-0.03%
"Jun 22, 2016","41,205","41,250","41,348","40,945",23.57K,-0.38%
"Jun 21, 2016","41,362","41,750","41,750","41,167",29.51K,-1.05%
"Jun 20, 2016","41,802","41,201","41,979","40,880",35.10K,1.05%
"Jun 17, 2016","41,368","41,450","41,480","41,000",29.92K,-0.81%
"Jun 16, 2016","41,704","41,541","42,444","41,460",44.84K,0.35%
"Jun 15, 2016","41,560","41,325","41,620","41,325",23.58K,0.09%
"Jun 14, 2016","41,523","41,350","41,635","41,120",29.88K,0.14%
"Jun 13, 2016","41,464","40,920","41,500","40,756",32.79K,0.95%
"Jun 10, 2016","41,073","40,871","41,143","40,700",31.29K,0.38%
"Jun 09, 2016","40,917","40,400","40,994","40,175",37.00K,1.64%
"Jun 08, 2016","40,258","39,100","40,444","39,100",41.32K,3.19%
"Jun 07, 2016","39,015","39,180","39,240","38,729",22.13K,-0.33%
"Jun 06, 2016","39,145","39,245","39,449","39,077",20.75K,0.14%
"Jun 03, 2016","39,092","38,599","39,350","38,520",30.30K,1.45%
"Jun 02, 2016","38,535","38,425","38,620","38,400",16.78K,0.17%
"Jun 01, 2016","38,468","38,480","38,786","38,277",26.19K,0.16%
"May 31, 2016","38,405","38,699","38,793","38,333",22.62K,-0.47%
"May 30, 2016","38,586","38,800","38,800","38,370",18.16K,-0.77%
"May 27, 2016","38,886","39,000","39,134","38,801",21.02K,-0.44%
"May 26, 2016","39,057","39,350","39,650","39,001",31.03K,-0.44%
"May 25, 2016","39,231","39,520","39,520","39,112",23.95K,-0.29%
"May 24, 2016","39,345","39,550","39,750","39,277",26.40K,-0.84%
"May 23, 2016","39,677","39,806","39,834","39,387",25.24K,-0.41%
"May 20, 2016","39,842","39,800","40,175","39,710",26.74K,0.05%
"May 19, 2016","39,824","40,870","40,870","39,627",46.74K,-3.00%
"May 18, 2016","41,057","41,051","41,107","40,575",33.87K,-0.33%
"May 17, 2016","41,193","41,100","41,369","40,800",30.02K,0.48%
"May 16, 2016","40,997","41,168","41,490","40,907",25.91K,0.03%
"May 13, 2016","40,985","40,846","41,025","40,300",34.87K,0.40%
"May 12, 2016","40,821","41,404","41,488","40,670",34.09K,-1.08%
"May 11, 2016","41,268","41,045","41,850","41,045",35.84K,1.02%
"May 10, 2016","40,850","40,753","40,929","40,625",21.56K,0.24%
"May 09, 2016","40,752","41,632","41,632","40,531",34.87K,-2.37%
"May 06, 2016","41,741","41,270","41,848","41,150",37.93K,1.22%
"May 05, 2016","41,239","41,378","41,940","41,201",38.68K,-0.16%
"May 04, 2016","41,307","41,583","41,650","41,081",34.91K,-0.76%
"May 03, 2016","41,622","41,900","42,063","41,362",39.65K,-0.58%
"May 02, 2016","41,864","42,330","42,750","41,675",39.33K,0.75%
"Apr 29, 2016","41,552","41,230","41,880","41,230",26.21K,1.25%
"Apr 28, 2016","41,039","40,635","41,140","40,386",26.98K,1.18%
"Apr 27, 2016","40,562","40,297","40,897","40,201",34.87K,0.91%
"Apr 26, 2016","40,195","40,150","40,271","39,715",29.59K,0.22%
"Apr 25, 2016","40,106","39,977","40,385","39,710",31.65K,0.33%
"Apr 22, 2016","39,976","40,210","40,828","39,810",43.44K,-0.29%
"Apr 21, 2016","40,094","40,300","41,449","39,500",74.46K,-0.10%
"Apr 20, 2016","40,135","39,900","40,347","39,573",40.00K,0.95%
"Apr 19, 2016","39,756","38,330","40,070","38,330",31.30K,3.73%
"Apr 18, 2016","38,328","38,380","38,535","38,207",21.15K,-0.48%
"Apr 15, 2016","38,514","38,382","38,677","38,166",15.43K,0.56%
"Apr 14, 2016","38,301","38,550","38,550","38,019",19.91K,-0.71%
"Apr 13, 2016","38,573","38,300","38,627","37,975",35.32K,0.65%
"Apr 12, 2016","38,325","37,622","38,367","37,530",39.75K,1.45%
"Apr 11, 2016","37,778","36,720","37,850","36,720",36.42K,2.98%
"Apr 08, 2016","36,685","36,355","36,713","36,163",27.08K,0.82%
"Apr 07, 2016","36,387","36,121","36,637","36,015",34.36K,1.06%
"Apr 06, 2016","36,007","36,050","36,280","35,777",28.79K,-0.25%
"Apr 05, 2016","36,097","35,770","36,350","35,770",30.00K,1.42%
"Apr 04, 2016","35,591","35,957","35,999","35,551",19.71K,-0.95%
"Apr 01, 2016","35,931","36,786","36,850","35,429",44.48K,-2.25%
"Mar 31, 2016","36,759","36,300","36,940","36,300",25.53K,1.16%
"Mar 30, 2016","36,338","36,520","36,840","36,283",25.72K,-0.66%
"Mar 29, 2016","36,581","36,577","36,750","36,261",31.48K,0.02%
"Mar 28, 2016","36,572","36,630","36,891","36,464",20.84K,-0.29%
"Mar 24, 2016","36,678","36,759","36,950","36,640",10.83K,-0.26%
"Mar 23, 2016","36,773","37,810","37,857","36,750",39.08K,-2.93%
"Mar 22, 2016","37,884","37,878","38,298","37,778",30.69K,0.02%
"Mar 21, 2016","37,877","37,757","37,947","37,507",25.69K,0.29%
"Mar 18, 2016","37,766","38,260","38,600","37,600",34.29K,-1.04%
"Mar 17, 2016","38,163","37,170","38,300","37,170",45.68K,3.38%
"Mar 16, 2016","36,915","37,051","37,199","36,872",17.07K,-0.47%
"Mar 15, 2016","37,091","37,360","37,360","36,905",27.31K,-0.94%
"Mar 14, 2016","37,442","37,550","38,151","37,300",34.89K,-0.51%
"Mar 11, 2016","37,634","37,750","37,839","37,480",26.29K,-0.14%
"Mar 10, 2016","37,685","37,150","37,750","36,665",40.34K,1.19%
"Mar 09, 2016","37,243","37,351","37,383","36,907",27.67K,-0.54%
"Mar 08, 2016","37,446","37,666","38,160","37,351",29.10K,-0.37%
"Mar 07, 2016","37,585","37,850","38,190","37,500",17.98K,-0.64%
"Mar 04, 2016","37,827","36,749","38,076","36,749",53.89K,2.91%
"Mar 03, 2016","36,758","36,400","36,899","36,168",24.10K,0.66%
"Mar 02, 2016","36,516","36,150","36,600","36,112",23.59K,1.14%
"Mar 01, 2016","36,103","36,825","36,998","36,073",28.59K,0.10%
"Feb 29, 2016","36,067","36,100","36,300","35,851",20.22K,-0.54%
"Feb 26, 2016","36,261","37,050","37,122","36,156",26.38K,-2.56%
"Feb 25, 2016","37,213","37,150","37,437","36,875",26.53K,-0.04%
"Feb 24, 2016","37,228","37,285","37,918","36,960",32.49K,0.13%
"Feb 23, 2016","37,178","37,100","37,330","36,941",22.06K,0.50%
"Feb 22, 2016","36,994","37,380","37,380","36,388",28.44K,-1.38%
"Feb 19, 2016","37,512","37,472","37,749","37,310",26.15K,-0.05%
"Feb 18, 2016","37,529","37,170","37,588","36,970",22.14K,0.89%
"Feb 17, 2016","37,199","37,387","37,410","36,932",22.32K,-0.06%
"Feb 16, 2016","37,220","37,060","37,469","36,627",28.75K,0.35%
"Feb 15, 2016","37,092","37,805","37,805","36,840",24.00K,-2.38%
"Feb 12, 2016","37,996","38,100","38,250","37,761",25.91K,-0.85%
"Feb 11, 2016","38,321","36,900","38,795","36,900",52.17K,4.19%
"Feb 10, 2016","36,779","37,058","37,058","36,410",28.31K,-1.29%
"Feb 09, 2016","37,260","37,247","37,350","36,875",28.31K,0.33%
"Feb 08, 2016","37,136","36,000","37,300","36,000",40.90K,3.69%
"Feb 05, 2016","35,815","35,876","36,098","35,521",30.82K,-0.08%
"Feb 04, 2016","35,845","35,631","36,000","35,561",26.70K,0.27%
"Feb 03, 2016","35,748","34,890","35,805","34,825",37.39K,2.70%
"Feb 02, 2016","34,808","34,829","35,091","34,730",19.76K,-0.19%
"Feb 01, 2016","34,873","34,826","35,060","34,620",22.71K,0.31%
"Jan 29, 2016","34,764","34,849","34,869","34,526",22.25K,-0.15%
"Jan 28, 2016","34,817","35,325","35,368","34,537",32.40K,-1.39%
"Jan 27, 2016","35,308","34,780","35,430","34,780",26.81K,1.78%
"Jan 25, 2016","34,692","34,319","34,811","34,296",25.81K,1.16%
"Jan 22, 2016","34,293","34,381","34,880","34,242",30.15K,-0.26%
"Jan 21, 2016","34,383","34,650","34,760","34,040",33.41K,-0.90%
"Jan 20, 2016","34,697","34,399","34,850","34,350",31.36K,0.76%
"Jan 19, 2016","34,436","34,035","34,490","33,973",29.57K,0.96%
"Jan 18, 2016","34,107","34,150","34,161","33,851",16.33K,0.10%
"Jan 15, 2016","34,072","33,710","34,500","33,700",35.10K,1.23%
"Jan 14, 2016","33,659","34,180","34,331","33,601",33.55K,-1.54%
"Jan 13, 2016","34,185","33,471","34,243","33,343",33.99K,2.35%
"Jan 12, 2016","33,399","33,680","33,680","33,328",24.10K,-0.83%
"Jan 11, 2016","33,679","33,999","34,000","33,553",21.41K,-0.51%
"Jan 08, 2016","33,850","34,309","34,309","33,751",30.70K,-2.02%
"Jan 07, 2016","34,548","33,845","34,600","33,640",40.55K,2.26%
"Jan 06, 2016","33,784","33,720","34,134","33,676",34.65K,0.30%
"Jan 05, 2016","33,684","33,475","33,921","33,475",25.15K,0.40%
"Jan 04, 2016","33,549","33,456","34,180","33,360",41.99K,0.60%
"Jan 01, 2016","33,349","33,301","33,426","33,250",4.44K,0.09%
"Dec 31, 2015","33,319","33,525","33,577","33,200",17.96K,-0.24%
"Dec 30, 2015","33,400","33,717","33,717","33,225",22.52K,-0.52%
"Dec 29, 2015","33,573","33,475","33,824","33,475",21.65K,0.30%
"Dec 28, 2015","33,474","34,353","34,353","33,440",25.94K,-2.59%
"Dec 24, 2015","34,364","34,237","34,400","34,200",9.21K,0.38%
"Dec 23, 2015","34,234","34,200","34,345","34,080",17.66K,-0.21%
"Dec 22, 2015","34,305","34,270","34,537","34,150",21.29K,-0.04%
"Dec 21, 2015","34,320","34,019","34,370","33,884",28.68K,1.10%
"Dec 18, 2015","33,948","33,244","34,163","33,129",32.37K,2.29%
"Dec 17, 2015","33,187","34,180","34,180","33,051",36.07K,-3.57%
"Dec 16, 2015","34,414","33,661","34,480","33,511",27.58K,2.36%
"Dec 15, 2015","33,620","33,476","33,667","33,340",21.42K,0.36%
"Dec 14, 2015","33,501","33,901","33,970","33,400",22.05K,-1.46%
"Dec 11, 2015","33,998","34,250","34,308","33,650",28.66K,-0.69%
"Dec 10, 2015","34,233","34,442","34,500","34,200",16.40K,-0.83%
"Dec 09, 2015","34,519","34,371","34,799","34,324",23.51K,0.37%
"Dec 08, 2015","34,391","34,727","34,727","34,228",22.92K,-1.15%
"Dec 07, 2015","34,791","35,216","35,385","34,765",22.63K,-1.21%
"Dec 04, 2015","35,216","34,328","35,330","34,170",36.86K,2.75%
"Dec 03, 2015","34,274","34,020","34,328","33,801",24.99K,0.63%
"Dec 02, 2015","34,061","34,300","34,384","33,929",16.66K,-0.39%
"Dec 01, 2015","34,194","34,430","34,533","34,161",19.09K,2.11%
"Nov 30, 2015","33,489","33,650","33,784","33,466",20.51K,-0.66%
"Nov 27, 2015","33,711","33,965","33,965","33,512",22.33K,-1.11%
"Nov 26, 2015","34,089","33,888","34,290","33,888",18.45K,0.80%
"Nov 25, 2015","33,820","33,825","33,877","33,501",13.04K,-0.25%
"Nov 24, 2015","33,906","33,590","34,050","33,568",22.42K,0.84%
"Nov 23, 2015","33,624","33,511","33,795","33,168",29.34K,0.07%
"Nov 20, 2015","33,599","33,870","34,180","33,480",27.20K,-0.71%
"Nov 19, 2015","33,838","33,610","34,180","33,600",29.43K,0.82%
"Nov 18, 2015","33,564","33,600","33,840","33,418",20.85K,-0.46%
"Nov 17, 2015","33,720","33,830","33,875","33,502",23.60K,-0.25%
"Nov 16, 2015","33,806","33,960","34,322","33,776",22.91K,-0.14%
"Nov 13, 2015","33,854","33,916","34,170","33,765",19.84K,-0.12%
"Nov 12, 2015","33,896","34,171","34,449","33,753",19.30K,-0.87%
"Nov 11, 2015","34,193","34,432","34,432","34,180",3.00K,-0.25%
"Nov 10, 2015","34,278","34,670","34,670","34,060",24.54K,-0.82%
"Nov 09, 2015","34,560","35,060","35,172","34,517",20.54K,-1.02%
"Nov 06, 2015","34,916","35,418","35,572","34,885",25.16K,-1.66%
"Nov 05, 2015","35,507","35,487","35,590","35,277",24.25K,-0.01%
"Nov 04, 2015","35,512","35,936","35,975","35,485",24.83K,-0.82%
"Nov 03, 2015","35,804","36,249","36,291","35,762",24.66K,-1.06%
"Nov 02, 2015","36,186","36,419","36,475","35,965",24.29K,-0.86%
"Oct 30, 2015","36,500","36,582","36,599","36,350",23.06K,-0.14%
"Oct 29, 2015","36,551","37,700","37,700","36,500",55.45K,-3.41%
"Oct 28, 2015","37,843","37,160","37,979","37,101",32.32K,2.07%
"Oct 27, 2015","37,074","36,910","37,145","36,855",19.99K,0.13%
"Oct 26, 2015","37,027","36,927","37,190","36,872",19.65K,0.22%
"Oct 23, 2015","36,945","36,925","37,390","36,682",34.98K,0.02%
"Oct 22, 2015","36,936","36,860","37,080","36,781",14.02K,0.38%
"Oct 21, 2015","36,797","37,040","37,115","36,636",24.42K,-0.70%
"Oct 20, 2015","37,055","36,900","37,200","36,792",31.19K,0.29%
"Oct 19, 2015","36,949","37,250","37,280","36,745",28.18K,-1.20%
"Oct 16, 2015","37,399","37,400","37,500","37,156",26.58K,-0.35%
"Oct 15, 2015","37,530","37,620","37,680","37,102",34.14K,-0.12%
"Oct 14, 2015","37,576","37,250","37,645","36,980",40.15K,0.77%
"Oct 13, 2015","37,289","36,915","37,430","36,630",36.00K,0.78%
"Oct 12, 2015","37,002","36,900","37,430","36,845",32.32K,0.42%
"Oct 09, 2015","36,846","36,713","37,340","36,702",36.65K,-0.10%
"Oct 08, 2015","36,882","37,400","37,400","36,150",44.06K,-1.67%
"Oct 07, 2015","37,508","37,457","37,599","37,030",40.58K,0.41%
"Oct 06, 2015","37,355","36,717","37,740","36,620",47.11K,1.65%
"Oct 05, 2015","36,750","34,723","36,850","34,723",73.10K,6.32%
"Oct 01, 2015","34,564","34,600","34,889","34,425",35.42K,-0.01%
"Sep 30, 2015","34,567","34,900","35,025","34,450",43.82K,-1.15%
"Sep 29, 2015","34,969","35,092","35,230","34,725",34.36K,-0.16%
"Sep 28, 2015","35,024","36,021","36,037","34,836",43.96K,-2.97%
"Sep 25, 2015","36,095","36,100","36,295","35,791",20.33K,-0.40%
"Sep 24, 2015","36,241","35,558","36,392","35,382",36.07K,2.18%
"Sep 23, 2015","35,467","35,270","35,640","35,177",27.41K,0.50%
"Sep 22, 2015","35,292","36,150","36,171","35,210",36.97K,-2.48%
"Sep 21, 2015","36,190","36,015","36,245","35,867",23.51K,0.26%
"Sep 18, 2015","36,096","35,845","36,700","35,845",41.83K,0.43%
"Sep 17, 2015","35,941","35,626","36,070","35,530",21.00K,0.40%
"Sep 16, 2015","35,797","34,665","35,888","34,601",42.68K,3.35%
"Sep 15, 2015","34,638","34,700","34,788","34,468",21.84K,-0.27%
"Sep 14, 2015","34,731","35,100","35,182","34,632",25.38K,-0.74%
"Sep 11, 2015","34,990","35,450","35,550","34,577",38.05K,-1.17%
"Sep 10, 2015","35,403","35,400","35,850","35,325",31.22K,0.27%
"Sep 09, 2015","35,309","35,750","35,999","35,278",32.04K,-1.02%
"Sep 08, 2015","35,672","35,150","35,970","35,055",37.07K,1.28%
"Sep 07, 2015","35,220","35,410","35,567","35,125",16.17K,-0.52%
"Sep 04, 2015","35,403","35,500","35,826","35,230",33.66K,-0.05%
"Sep 03, 2015","35,422","35,399","35,880","35,155",40.35K,0.11%
"Sep 02, 2015","35,384","35,210","35,750","34,880",40.60K,0.13%
"Sep 01, 2015","35,337","35,421","35,690","35,100",30.27K,2.17%
"Aug 31, 2015","34,585","34,345","34,740","34,210",18.64K,0.61%
"Aug 28, 2015","34,377","34,150","34,699","33,968",26.69K,0.93%
"Aug 27, 2015","34,060","33,518","34,450","33,407",34.25K,1.87%
"Aug 26, 2015","33,435","34,580","34,592","33,063",41.57K,-3.52%
"Aug 25, 2015","34,656","35,423","35,447","34,464",36.19K,-2.14%
"Aug 24, 2015","35,414","35,940","36,142","34,950",50.62K,-2.18%
"Aug 21, 2015","36,204","36,420","36,795","35,700",45.24K,-0.32%
"Aug 20, 2015","36,320","35,700","36,400","35,700",35.40K,2.22%
"Aug 19, 2015","35,531","34,836","35,744","34,666",37.89K,2.10%
"Aug 18, 2015","34,801","35,900","35,925","34,566",37.78K,-2.87%
"Aug 17, 2015","35,830","35,510","35,937","35,510",21.21K,1.09%
"Aug 14, 2015","35,445","36,000","36,290","35,372",31.95K,-1.60%
"Aug 13, 2015","36,021","36,003","36,190","35,702",29.04K,-0.23%
"Aug 12, 2015","36,103","35,290","36,180","35,246",39.56K,2.18%
"Aug 11, 2015","35,334","35,022","35,390","34,830",39.02K,0.85%
"Aug 10, 2015","35,037","34,005","35,200","33,988",37.77K,2.90%
"Aug 07, 2015","34,049","33,712","34,370","33,589",40.95K,0.97%
"Aug 06, 2015","33,721","33,487","33,798","33,380",23.71K,0.69%
"Aug 05, 2015","33,489","33,441","33,690","33,368",21.39K,-0.02%
"Aug 04, 2015","33,497","33,425","33,646","33,322",21.43K,-0.07%
"Aug 03, 2015","33,520","34,001","34,002","33,425",23.36K,-1.52%
"Jul 31, 2015","34,039","33,900","34,461","33,650",38.56K,0.01%
"Jul 30, 2015","34,036","33,980","34,195","33,765",26.54K,0.15%
"Jul 29, 2015","33,985","33,810","34,270","33,680",28.91K,0.59%
"Jul 28, 2015","33,784","33,902","33,902","33,579",20.82K,-0.48%
"Jul 27, 2015","33,946","33,616","34,149","33,616",27.37K,0.71%
"Jul 24, 2015","33,708","33,850","33,880","33,325",33.78K,-0.63%
"Jul 23, 2015","33,921","34,070","34,390","33,875",26.03K,-0.16%
"Jul 22, 2015","33,975","33,997","34,240","33,684",33.12K,-0.21%
"Jul 21, 2015","34,046","34,011","34,340","33,897",24.02K,-0.35%
"Jul 20, 2015","34,165","34,110","34,484","33,452",45.19K,-0.16%
"Jul 17, 2015","34,219","34,445","34,550","34,123",20.73K,-0.88%
"Jul 16, 2015","34,523","34,750","34,799","34,256",28.45K,-0.55%
"Jul 15, 2015","34,715","35,294","35,294","34,560",31.09K,-1.35%
"Jul 14, 2015","35,191","35,450","35,468","35,110",23.26K,-0.98%
"Jul 13, 2015","35,539","35,625","35,749","35,260",28.01K,-0.27%
"Jul 10, 2015","35,634","35,400","35,890","35,356",22.39K,0.82%
"Jul 09, 2015","35,344","34,971","35,741","34,734",37.37K,0.92%
"Jul 08, 2015","35,021","34,600","35,176","34,119",40.34K,0.98%
"Jul 07, 2015","34,680","36,140","36,140","34,030",56.71K,-4.20%
"Jul 06, 2015","36,202","36,180","36,343","35,805",25.51K,0.07%
"Jul 03, 2015","36,175","35,974","36,238","35,851",16.89K,0.77%
"Jul 02, 2015","35,897","36,008","36,288","35,753",29.72K,-0.44%
"Jul 01, 2015","36,055","36,300","36,300","35,952",20.89K,1.45%
"Jun 30, 2015","35,540","35,751","35,950","35,233",24.54K,-0.93%
"Jun 29, 2015","35,873","36,115","36,440","35,809",25.06K,-0.30%
"Jun 26, 2015","35,981","36,130","36,200","35,466",30.61K,-0.37%
"Jun 25, 2015","36,115","36,201","36,340","35,950",18.14K,-0.22%
"Jun 24, 2015","36,196","36,055","36,270","35,951",24.86K,0.68%
"Jun 23, 2015","35,950","36,780","36,780","35,902",35.27K,-2.16%
"Jun 22, 2015","36,745","36,650","36,918","36,454",27.25K,0.14%
"Jun 19, 2015","36,695","36,900","36,970","36,262",25.60K,-0.59%
"Jun 18, 2015","36,912","36,949","37,486","36,856",38.04K,0.08%
"Jun 17, 2015","36,884","36,838","37,037","36,670",18.74K,0.07%
"Jun 16, 2015","36,859","37,060","37,146","36,672",23.10K,-0.66%
"Jun 15, 2015","37,103","36,695","37,380","36,525",36.61K,1.36%
"Jun 12, 2015","36,604","36,772","36,844","36,555",19.60K,-0.60%
"Jun 11, 2015","36,825","36,778","36,870","36,450",30.86K,0.22%
"Jun 10, 2015","36,743","36,983","37,236","36,672",31.15K,-0.35%
"Jun 09, 2015","36,873","37,020","37,180","36,800",25.64K,0.01%
"Jun 08, 2015","36,871","37,280","37,310","36,780",21.78K,-0.41%
"Jun 05, 2015","37,022","37,190","37,291","36,749",29.79K,-0.42%
"Jun 04, 2015","37,177","37,985","38,078","37,132",36.27K,-2.06%
"Jun 03, 2015","37,960","38,424","38,489","37,825",32.34K,-1.30%
"Jun 02, 2015","38,461","38,245","38,555","38,125",28.86K,0.55%
"Jun 01, 2015","38,252","38,358","39,180","38,051",39.73K,-0.28%
"May 29, 2015","38,358","38,400","38,547","38,210",23.26K,0.13%
"May 28, 2015","38,310","38,386","38,480","38,050",30.42K,-0.15%
"May 27, 2015","38,369","38,603","38,685","38,254",24.26K,-0.42%
"May 26, 2015","38,529","39,068","39,135","38,310",39.70K,-1.58%
"May 25, 2015","39,147","38,860","39,220","38,860",17.13K,0.50%
"May 22, 2015","38,952","39,267","39,546","38,780",35.26K,-0.59%
"May 21, 2015","39,182","39,339","39,473","38,960",26.59K,-0.32%
"May 20, 2015","39,306","39,250","39,590","38,953",33.01K,0.06%
"May 19, 2015","39,284","40,346","40,346","38,877",53.13K,-2.99%
"May 18, 2015","40,493","40,020","40,590","39,860",34.03K,1.31%
"May 15, 2015","39,971","39,547","40,050","39,372",36.85K,0.51%
"May 14, 2015","39,767","39,430","40,140","39,300",47.96K,0.56%
"May 13, 2015","39,545","38,380","39,650","38,261",48.14K,3.01%
"May 12, 2015","38,390","37,706","38,475","37,557",37.28K,1.85%
"May 11, 2015","37,692","37,881","38,148","37,555",29.08K,-0.69%
"May 08, 2015","37,953","37,823","38,160","37,682",33.32K,0.18%
"May 07, 2015","37,886","37,960","38,200","37,664",34.96K,-0.36%
"May 06, 2015","38,021","38,000","38,280","37,760",34.58K,0.08%
"May 05, 2015","37,989","38,088","38,312","37,620",32.84K,0.30%
"May 04, 2015","37,877","37,340","38,500","37,340",28.65K,1.70%
"May 01, 2015","37,244","37,156","37,330","36,740",20.15K,1.87%
"Apr 30, 2015","36,562","37,459","37,722","36,067",23.35K,-3.07%
"Apr 29, 2015","37,719","37,474","37,775","37,173",26.84K,0.51%
"Apr 28, 2015","37,528","37,100","37,620","36,965",29.46K,0.98%
"Apr 27, 2015","37,165","36,149","37,394","36,036",39.00K,3.36%
"Apr 24, 2015","35,956","36,081","36,240","35,700",27.93K,-0.45%
"Apr 23, 2015","36,119","35,800","36,199","35,792",31.39K,0.90%
"Apr 22, 2015","35,798","36,079","36,350","35,611",32.24K,-1.02%
"Apr 21, 2015","36,168","36,191","36,515","36,050",30.82K,0.24%
"Apr 20, 2015","36,081","36,526","36,752","35,974",32.30K,-1.06%
"Apr 17, 2015","36,466","36,311","36,895","36,311",30.81K,-0.08%
"Apr 16, 2015","36,494","36,665","36,850","36,138",31.07K,-0.27%
"Apr 15, 2015","36,593","36,300","36,645","36,082",27.29K,0.71%
"Apr 14, 2015","36,334","36,442","36,587","35,900",22.54K,-0.66%
"Apr 13, 2015","36,575","36,765","36,850","36,450",24.70K,-0.39%
"Apr 10, 2015","36,719","36,380","37,178","36,330",37.38K,1.16%
"Apr 09, 2015","36,297","36,817","36,817","36,103",31.42K,-1.81%
"Apr 08, 2015","36,965","37,785","37,845","36,800",30.80K,-1.94%
"Apr 07, 2015","37,698","38,100","38,100","37,580",24.97K,-1.25%
"Apr 06, 2015","38,177","37,431","38,580","37,431",34.62K,2.19%
"Apr 02, 2015","37,358","37,710","37,739","37,125",21.86K,-1.46%
"Apr 01, 2015","37,912","37,300","38,100","37,012",36.34K,1.97%
"Mar 31, 2015","37,180","37,400","37,678","37,060",29.74K,-0.77%
"Mar 30, 2015","37,469","38,256","38,256","37,425",27.42K,-2.43%
"Mar 27, 2015","38,404","38,501","38,650","37,940",30.20K,-0.59%
"Mar 26, 2015","38,630","38,221","39,121","38,221",32.72K,1.19%
"Mar 25, 2015","38,175","37,871","38,345","37,763",25.99K,0.45%
"Mar 24, 2015","38,005","37,747","38,100","37,680",26.99K,0.53%
"Mar 23, 2015","37,803","37,700","37,987","37,356",27.90K,-0.06%
"Mar 22, 2015","37,825","37,825","37,825","37,825",0,0.05%
"Mar 20, 2015","37,805","36,465","37,835","36,260",44.07K,3.89%
"Mar 19, 2015","36,391","35,450","36,446","35,450",36.74K,2.98%
"Mar 18, 2015","35,339","35,343","35,475","35,160",26.59K,-0.13%
"Mar 17, 2015","35,384","35,451","35,679","35,051",33.71K,-0.58%
"Mar 16, 2015","35,589","35,690","35,875","35,371",27.94K,0.04%
"Mar 14, 2015","35,575","35,575","35,575","35,575",0,0.06%
"Mar 13, 2015","35,553","35,440","35,668","35,375",25.29K,0.58%
"Mar 12, 2015","35,348","35,071","35,561","35,071",30.75K,0.79%
"Mar 11, 2015","35,072","35,755","35,843","34,931",36.07K,-1.83%
"Mar 10, 2015","35,725","35,869","36,027","35,580",36.68K,-0.60%
"Mar 09, 2015","35,941","35,920","36,200","35,684",22.54K,-0.16%
"Mar 06, 2015","36,000","36,551","36,551","35,939",25.98K,-1.57%
"Mar 05, 2015","36,574","36,600","36,799","36,464",25.80K,0.05%
"Mar 04, 2015","36,554","36,459","36,799","36,377",30.58K,0.18%
"Mar 03, 2015","36,489","36,938","37,085","36,325",39.19K,-1.08%
"Mar 02, 2015","36,888","37,140","37,490","36,840",30.96K,-0.46%
"Feb 28, 2015","37,060","36,981","37,075","36,610",10.29K,1.86%
"Feb 27, 2015","36,385","36,748","36,750","36,227",20.44K,-0.68%
"Feb 26, 2015","36,633","36,600","37,100","36,566",29.42K,0.45%
"Feb 25, 2015","36,468","36,158","36,844","36,158",31.16K,1.36%
"Feb 24, 2015","35,979","36,357","36,550","35,748",39.66K,-0.66%
"Feb 23, 2015","36,217","36,450","36,777","35,807",45.91K,-0.23%
"Feb 21, 2015","36,300","36,300","36,300","36,300",0,-0.08%
"Feb 20, 2015","36,328","36,500","36,770","36,250",37.61K,-0.31%
"Feb 19, 2015","36,440","36,377","37,140","36,335",44.99K,0.39%
"Feb 18, 2015","36,299","36,470","36,790","36,212",36.50K,-0.22%
"Feb 17, 2015","36,379","38,006","38,006","36,194",38.46K,-4.62%
"Feb 16, 2015","38,141","38,155","38,478","38,050",21.19K,-0.20%
"Feb 13, 2015","38,216","37,340","38,380","37,340",43.93K,2.64%
"Feb 12, 2015","37,234","37,355","37,797","37,063",39.44K,-0.46%
"Feb 11, 2015","37,407","37,755","37,844","37,262",31.46K,-0.56%
